village,latitude,longitude
Ponmar,12.8574825,80.1719383
Balaji Nagar,12.9089814,80.1452449
Noothanchery,12.8963984,80.1729854
Ottiambakkam,12.8610723,80.191851
Siruseri,12.8350258,80.2031094
Pudupakkam,12.8097932,80.2035385
Vadamalapeta,13.5487211,79.5252012
Allikesam,13.5774668,79.5124355
Kukkaladoddi,13.784989,79.4190738
Settigunta,13.8522793,79.3970868
Kaloor,13.6013874,79.3420648
Yerraguntakota,13.9624759,79.2769276
Narasingapuram,13.6040507,79.3664093
Srinivasamangapuram,13.6116279,79.3275311
Sethumadai,10.5122479,76.8810293
Devipattinam,10.5439285,76.9081293
Vettaikaranpudur,10.5644646,76.9173101
Kannuru,13.0923253,77.6538971
Thandalam,13.016982,80.0053616
Mevalurkuppam,13.0280202,80.007207
Valarpuram,13.0214977,79.9740763
Mannur,13.0219158,79.956481
Narasingapuram,13.0278678,79.8002118
Manimangalam,12.916831,80.0412449
Sirumathur,12.8960594,80.0158229
Salamangalam,12.8869564,80.0026909
Meppadi,11.5529455,76.1320079
Nelliyalam,11.4766489,75.9746846
,12.9415601,80.0140048
,12.9417609,80.0056106
,12.9477418,79.9975081
Kolathur,12.9385821,79.9940406
Navalur,12.9399373,79.989277
Malaipattu,12.9252224,80.0077463
,12.923081,79.9874059
Gunduperumpedu,12.9237633,79.978829
,12.9156773,79.9707118
,12.9159116,79.9556657
,12.9103565,79.9477778
,12.915853,79.943821
,12.903764,79.9560262
,12.8867965,79.971407
,12.8717022,79.9782906
,12.8738944,79.9882556
,12.8594186,79.9915772
,12.8551342,79.9971562
,12.8427577,79.9883414
,12.8331674,79.9900237
Jamboti,15.6905894,74.3682255
Thiruvidanthai,12.7622677,80.2438631
Nanjundapuram,10.9766213,76.9951886
Periyapalayam,13.3094056,80.0474138
Chinnambedu,13.3211287,80.1196263
Puduvoyal,13.3354813,80.1444903
Madarapakkam,13.4449559,79.9818795
Peruvoyal,13.3431605,80.1429873
Panchetti,13.2880104,80.151939
Neduvarambakkam,13.2869681,80.161082
Chennivakkam,13.2904242,80.1644959
Jagannathapuram,13.2742345,80.1801959
Janappanchataram,13.2651916,80.1551848
Sothuperumbedu,13.2543919,80.1705906
Kamavarpalayam,13.2456852,80.169452
Orakadu,13.2411055,80.1854543
Budur,13.2382332,80.2005435
Mettupalayam,13.2299,80.2133796
Arumandhai,13.2293578,80.2228144
Gnayaru,13.2617935,80.216875
Thandavarayanpalayam,13.2717067,80.2284579
Madiyur,13.2720232,80.235893
Chinna Madiyur,13.2677895,80.2409922
Seemapuram,13.2607118,80.2515118
Vazhathugaimedu,13.2641785,80.2282726
Vannipakkam,13.2831186,80.2169771
Gangaiadikuppam,13.284546,80.1995467
Inam Agaram,13.2764484,80.1805792
Nerkundram,13.2671376,80.1853773
Sozhipalayam,13.2348416,80.173307
Vichoor,13.2184669,80.2457617
Vellivoyal,13.2262124,80.2568853
,13.2258782,80.2321489
Siruniam,13.2235163,80.1734034
Kummanur,13.2202275,80.1974021
Lakshmipuram,13.1770553,80.1565268
Kollumedu,13.1634237,80.1154064
Arikkambedu,13.1610036,80.1290119
Vellanur,13.157876,80.1015825
Alamadhi,13.2098383,80.1101218
Upparipalayam,13.2037236,80.1374384
Kannikapuram,13.2133608,80.0981584
Poochiathipadu,13.2140255,80.0882553
Bangarupet,13.2027931,80.0881224
Veerapuram,13.1864165,80.0824863
Sankarapuram,13.1833857,80.0866868
Seemapuram Colony,13.2583819,80.2581467
Venkatareddypalayam,13.2641463,80.2609019
Pallipuram,13.2457416,80.26164
Vellaiveyil Chavadi,13.2301929,80.2734418
Kandakarai,13.2368018,80.2747378
Gounderpalayam,13.2429093,80.2727809
Vellankulam,13.2061169,80.2573059
Kannampalayam,13.2015628,80.2254112
Darkas,13.2013205,80.2128456
Alinjivakkam,13.1926214,80.198632
Hampi,15.3358,76.4610201
Mettukandigal,13.0951894,79.9919051
Ex Servicemen's Colony,13.0872808,79.9913644
Kudapakkam,13.0756014,79.9943856
Meyyur,13.064791,79.9920596
Kuthambakkam,13.0579517,80.0281858
Nemam,13.0771565,80.0275678
Jamin Korattur,13.0784273,80.0187015
Puduchatram,13.0887438,80.0088996
Kottamedu,13.0943534,80.0083331
Tirur,13.1122262,79.9633235
,13.1046275,79.9578218
,13.1034822,79.953616
,13.0991853,79.9563197
Chettiapatty,9.9773111,77.718985
Attoor,8.3255753,77.2573325
Mathur,8.3387704,77.2904356
Courtallam,8.9328828,77.2714628
Melagaram,8.9507,77.2960936
Devikulam,10.0656229,77.107671
Periyapati,12.2527921,78.1967742
Munthal,10.0558269,77.3125066
Durairajapuram,10.0019397,77.3864541
Thoppupatty,10.000561,77.3919688
Kodangipatty,9.9944248,77.4326489
Sakkaraipatty,9.9490086,77.8801548
Matharai,9.9685253,77.7725051
Pallanadu,10.2334894,77.1394247
Kallipalayam,10.9137813,77.3307252
Puthersal,10.9009542,77.3516589
Mettukkadai,10.8768655,77.3859732
Rudhravathi,10.8666804,77.4067476
Kuppuchi Palayam,10.7695468,77.5197925
Manakkadavu,10.6765639,77.5439154
Dasanaikenpatti,10.6334323,77.5373483
Velampatti,10.5981873,77.5353388
Thopampatti,10.576165,77.5289255
Kanakanpatti,10.4749088,77.5797355
Chathirapatty,10.4697266,77.6510838
Therampalayam,11.2725045,76.9979807
Silukuvarpatti,10.152081,77.8854354
Madathara,8.817704,77.0132795
Ilanji,8.9585789,77.2782325
Vanavasi,11.750905,77.8840495
Nangavalli,11.7609466,77.8916025
Poolampatti,11.6564791,77.7652169
KR Thoppur,11.6793006,78.0091906
Dalmia,11.7165338,78.1204701
Tanmag,11.7551066,78.1296969
Chinna Seeragapadi,11.5818166,78.0519505
Athur,13.2501245,80.1473299
New Erumaivettipalayam,13.2413832,80.1205617
Pakkam,13.1534626,80.0260468
Alathur,13.1588801,80.0432057
Kalaiyanoor Kandigai,13.1653555,80.0215836
Melakondayar,13.1764122,80.0249138
Komakkambedu,13.1942707,80.0274029
Magaral,13.2048832,80.0464316
Thamaraipakkam,13.2200491,80.0321236
Pagalamedu,13.237236,80.0223217
Vengal,13.2524417,80.0132151
Mallur,11.5437743,78.1405994
Veerapandi,11.5882123,78.0768146
Kallikkad,8.5309413,77.1241492
Kalluketty,8.3219186,77.1917012
Puliyarai,9.0043321,77.1884827
Varadaiahpalem,13.5999209,79.9334715
Singalandapuram,11.4157832,78.2230887
Belukurichi,11.3832574,78.2495872
Kalappanaiyakkanpatti,11.3281703,78.2436778
Hebbasale,12.9430358,75.7527913
Hanubalu,13.0050403,75.6977084
Govind Nagar,12.0308483,92.9948903
,12.0025251,93.006455
Vijay Nagar,12.0194147,93.0065204
Gaddehalli,12.4472432,75.8213877
Cherooppa,11.2625089,75.9243239
Mavanalla,11.5478827,76.6749146
Parivakkam,13.0646104,80.0981675
Chittukadu,13.0910578,80.0485503
Venkatapuram,13.1059682,80.0629883
VGV Nagar,13.1010003,80.0905638
Dhanalakshmi Nagar,13.0991494,80.0966448
Kannapalayam,13.0907932,80.1003672
Mettupalayam,13.0796736,80.0962763
Nadugani,11.4707071,76.4111847
Sundaram Shozhapuram,13.0814301,80.1145199
Ezhil Nagar,13.1060835,80.122588
Kolladi,13.0864083,80.1406243
Naduveerapattu,12.9380331,80.055865
Ayanambakkam,13.0748878,80.1549921
Athipet,13.092043,80.1544514
Devala,11.4735609,76.3800341
Ariyalur,13.1918717,80.2507423
Kanniyampettai,13.1927082,80.2556997
Konniyamedu,13.1890001,80.1554821
Pothur,13.1576438,80.1558254
Kannadapalayam,13.155404,80.145294
Mupparapalayam,13.1576355,80.1379984
Pammadukulam,13.1689683,80.1628463
Old Erumaivettipalayam,13.2281236,80.1284066
Mettupalayam,13.2419931,80.1137725
Morai,13.1768152,80.0789664
Kadhavur,13.1797122,80.0628593
Keelkondaiyur,13.1795384,80.0449136
Koduvali,13.2003873,80.0733928
Palavedu,13.1546009,80.0544581
Melappedu,13.1564731,80.0369658
Edavanna,11.2133283,76.138511
Pothukal,11.4041114,76.2526734
Honnenahalli,13.1598635,77.5664592
Rajanakunte,13.1691901,77.5639442
Gonikoppalu,12.183561,75.9256489
Titimati,12.2250848,76.0041201
Vaduvanchal,11.5548347,76.2226984
Bileshivale,13.0543306,77.6710224
Dodda Gubbi,13.0712038,77.6731772
Kyalasanahalli,13.0564575,77.6591321
Anagalapura,13.0687589,77.6821872
Bande Bommasandra,13.0765576,77.6809788
Paipad,9.4246528,76.5849735
Kunnamthanam,9.4349643,76.6103113
Kaniyanpara,9.4058829,76.6093008
Parambil Bazar,11.3095232,75.8249531
Kilpennathur,12.2491632,79.2223344
Ramapura,13.052449,77.6912841
Aduru,13.0559357,77.7051427
Hirandahalli,13.0468085,77.7227811
Bidarahalli,13.0605545,77.7156056
Gundur,13.0868953,77.7141892
Chimasandra,13.0478619,77.7389164
Avalahalli,13.0352777,77.7365655
Byappanahalli,13.0721257,77.7200164
Kalavara,13.4245463,77.6991738
Irungattukottai,12.9953611,79.9904202
Ambagilu,13.3710379,74.7464615
Thekkatte,13.5504237,74.7009409
Sevur,11.2450792,77.2370897
Kanur Pudur,11.2696882,77.171898
Nelvoy,12.6203302,79.8295596
Vedanthangal,12.5608537,79.8618404
Chettalli,12.370303,75.8308074
Muddenahalli,13.4072056,77.696664
Karahalli,13.3281097,77.6903563
Hesaraghatta,13.1393984,77.4783628
Madanayakanahalli,13.0592472,77.4615112
Kattigenahalli,13.1177735,77.6261222
Nandi,13.385523,77.6983878
Kothamangalam,10.1925967,78.8090318
Kanadukathan,10.1752079,78.7784482
Guvvalagudem,17.1411682,80.0636603
Kolathur,10.9414444,76.1389612
Edathanattukara,11.0407697,76.3445597
Eppikadu,11.0816233,76.2951821
Chikkagubbi,13.0806067,77.6662218
Gollahalli,13.0830453,77.675794
Kadaagrahara,13.0806375,77.6916126
Bagaluru,13.1331868,77.6687093
Thiruvazhamkunnu,11.0323397,76.3705577
Ambalappara,11.0622766,76.3852199
Yellapetty,10.1284824,77.2093375
Pallivasal,10.0497844,77.0514777
Pandikkadu,11.094047,76.2229176
Yarappanahalli,13.086031,77.6862593
Chokkanahalli,13.1132252,77.6873408
Chagalatti,13.1223366,77.6692477
Budigere,13.1351506,77.7471989
Varadenahalli,13.2163779,77.8027272
Naginenprolu,17.6712974,80.8586459
Chinturu,17.7451659,81.3937851
Medchal,17.6339929,78.4843146
Kandi,17.5812658,78.1084523
Malkapur,17.2745973,78.7969242
Aluru,15.3925756,77.2270144
Aspari,15.4764435,77.3881518
Devanakonda,15.5382232,77.5487414
Kodumuru,15.6831702,77.7719739
Kuruvanagalapuram,15.7526063,77.902791
Kallambella,13.6310454,76.9232261
Belagatta,14.3126387,76.4564698
Ginigera,15.3504116,76.248793
Kampasagara,15.3264162,76.3290008
Munirabad,15.2785018,76.3274884
Talakalla,15.3786175,76.0205937
Bannikoppa,15.3881607,75.9416867
Shantigrama,12.983428,76.2166763
Srisailam,16.0737808,78.8727065
Vijayapuri,16.5603673,79.3123747
Vijayapuri North,16.5857016,79.3207113
Hill Colony,16.6076981,79.3035951
Ippalapalle,16.3541681,79.0722447
Amrabad,16.3767064,78.833257
Channasandra,12.9804938,77.7683853
Toppur,11.9398301,78.0572664
Adukkathuparambu,12.2908987,75.1343593
Tuttapallam,11.3917044,76.8876107
Poopara,9.9775725,77.2073032
Uppilakkai,12.2856123,75.1190172
Thiyyarpalam,12.3157188,75.13926
Chalakkadavu,12.3107157,75.1455439
Pudukai,12.2689531,75.1213624
Vazhunnorodi,12.278253,75.120637
Padinjattam kozhuval,12.2589441,75.1231614
Pudukai,12.267337,75.1294
Tiruchitrambalam,11.9963322,79.7785631
Morattandi,11.9793334,79.7873004
Irumbai,12.0066156,79.7872248
Sanjeevi Nagar,12.0208149,79.7897814
Alankuppam,12.0212752,79.7980284
Rayapettai,12.0244973,79.7997539
Kotamedu,11.972767,79.8395691
Chinna Mudaliar Chavadi,11.9777972,79.8440108
Periya Mudaliar Chavadi,11.9829488,79.8466552
Azhiththala,12.2101614,75.118014
Thaikkadappuram,12.2402458,75.1061354
Muriyanavi,12.2975862,75.0920606
Arayi,12.3022835,75.1082284
Kallanchira,12.3079105,75.0923787
,12.3067997,75.1019744
Theruvathu,12.3077057,75.1025505
Balla,12.3205814,75.1046739
Edat,12.10131,75.2314182
Vengara,12.0346332,75.2471865
Madayi,12.0351951,75.2575451
Chengal,12.0306987,75.2716105
Neruvambram,12.0369246,75.2761954
Chemballikundu,12.0467315,75.2421591
Anikkara,12.0495279,75.2528734
Aduthila,12.0414589,75.2655457
Vayalapra,12.0506743,75.2587347
Mandoor,12.0623233,75.2608573
Cheruthazham,12.0715561,75.2602571
Ezhom,12.0417874,75.288024
Sreestha,12.0568184,75.2855136
Vellikkoth,12.3392744,75.0885065
Moolakandam,12.3445845,75.101032
Aingoth,12.2812128,75.1088121
Kovval,12.2872981,75.1053456
Kavuai,12.3118224,75.1079762
Ettikulam,12.0136193,75.2077993
Vellur,12.1470758,75.2144348
Palakkunnu,12.1838994,75.1833592
Vellachal,12.2010753,75.1859333
Movancherry;Mowanchery,11.8895175,75.4583709
Chembrakanam,12.2262421,75.1973299
Thayannur,12.3495051,75.1944441
Attenganam,12.3891761,75.1929932
Mathamangalam,12.1345369,75.2998123
Vellave,12.0709633,75.3587779
Mukkunnu,12.0631535,75.3482255
Panakad,12.0414743,75.3938114
Mayyil,11.9939888,75.4497916
Malappattam,12.0028058,75.5279873
Blathur,12.020704,75.5768715
Valakkai,12.0425118,75.4472033
Mathil,12.1773378,75.2460924
Aravachal,12.1992565,75.2682872
Anapanthi,12.0252859,75.7351281
Kunnoth,12.0284738,75.7072679
Chandanakampara,12.1162725,75.606812
Charal,12.0560178,75.7392933
Palavayal,12.3123782,75.4103079
Chemberi,12.4555179,75.3653016
Kozhichal,12.2916182,75.4373167
Varam,11.8992067,75.4145065
Mamnikkunnu,11.9940232,75.5496348
Chembanthotti,12.0981045,75.4836514
Parakkadavu,12.059806,75.5740908
Kudianmala,12.1418926,75.5533349
Arangu,12.1142751,75.5642461
Areekamala,12.1110126,75.5542357
Vellad,12.1457708,75.5057376
Kalichanadukkam,12.3301663,75.2125012
Kanayi,12.1074312,75.2657083
Kadannapalli,12.0882295,75.2819078
Panagattoor,12.088871,75.3570646
Alathattu,12.1234005,75.3865963
Pedena,12.1993046,75.3311889
Arivilanjapoil,12.2595783,75.4813014
Karthikapuram,12.2296707,75.4814552
Udayagiri,12.2394969,75.4829261
Josegiri,12.2726914,75.4707412
Mampoyil,12.2403162,75.4999335
Manakadavu,12.222978,75.5073265
Vanchiyam,12.1433704,75.5913429
Kannivayal,12.3044544,75.3733906
Konnakad,12.3673364,75.3735851
Rajapuram,12.4224956,75.2464743
Kolichal,12.4458927,75.2909644
,12.3914619,75.170336
Kundumkuzhy,12.457027,75.1408147
Kuttikol,12.4765204,75.20987
Moukode,12.2881608,75.2995769
Manikadavu,12.0938997,75.654879
Sasipara,12.1450508,75.6234436
Kanjirakolly,12.1390455,75.6316408
Bandadka,12.5016003,75.2676765
Manimoola,12.5068123,75.2889837
Chittarikkal,12.3213171,75.3590275
Kakkat,12.294057,75.147012
Erikulam,12.304015,75.15654
Mundot,12.3208031,75.1564283
Kanjirapoil,12.328657,75.171725
Vazhakode,12.342736,75.126901
Angadikadavu,12.031252,75.7443103
Darmanagara,12.75849,74.949649
Kuloor,12.6815462,74.9347199
Pathwadi,12.696532,74.90931
Santhwadi,12.691295,74.919375
Derambala,12.683489,74.956393
Shiriya,12.61969,74.92826
Arikady,12.610622,74.93779
Thalangara,12.4771479,74.9938325
Therthalli,12.208918,75.412032
Talapadi,12.7700811,74.8676529
Udyawara,12.735438,74.879623
Mangattuparamba,11.9794763,75.3730617
Bakkalam,11.9982888,75.3710844
Thabore,12.260815,75.451659
Kandonthar,12.1129309,75.2894431
Eriyam,12.1371083,75.3666401
Koyipra,12.154442,75.347952
Vellora,12.176418,75.359863
Eruvatty,12.18275,75.412445
Alakkad,12.1356327,75.3636526
Thattummal,12.247504,75.357823
Kutyeri,12.070157,75.345591
Padiyottuchal,12.2538482,75.3352461
Ummarapoyil,12.236952,75.326181
Arippambra,12.107873,75.364975
Panthikal,12.4353577,75.3444797
Madomthattu,12.138741,75.402514
Paravoor,12.126429,75.337317
Olayambadi,12.183688,75.3209013
Peruvamba,12.187314,75.337492
Panappuzha,12.124223,75.312938
Kannadipoyil,12.170889,75.308131
Puracherry,12.101379,75.254934
Kakkara,12.2101743,75.3568789
Kappanachal,12.092821,75.292494
Chandapura,12.098362,75.294499
Kuttoor,12.151351,75.3074049
Peralam,12.17847,75.216415
Kozhummal,12.182467,75.218738
Veerkara,12.186757,75.222852
Swami mukku,12.1887627,75.227208
Yettukudukka,12.2041923,75.2338201
Puthur,12.206343,75.226914
Purakkunnu,12.170196,75.285103
Koottupunna,12.202052,75.253308
Chooral,12.198818,75.268224
Karivedakam,12.473165,75.258452
Makkiyad,11.741282,75.899907
Kanichar,11.9059633,75.7858689
Kelakam,11.8958682,75.8100648
Vellmunda,11.73389,75.936209
Achikanam,12.330342,75.130518
Karakkote,12.337512,75.132371
Kattipoyil,12.3113213,75.2317189
Ambalathinkara,12.321972,75.129633
Edathode,12.3713298,75.229539
Attakandam,12.359336,75.212308
Thannirpandal,12.3367,75.17571
Naikayam,12.382169,75.213344
Parakalayi,12.36422,75.160828
Kalluvalappu,12.3579556,75.1775449
Anakkuzhy,12.3478081,75.1774685
Udayapuram,12.4267193,75.185921
Erumakkulam,12.414055,75.1815478
Kanathur,12.503217,75.145906
Sullyapadavu,12.613094,75.205501
Panoor,12.51554,75.139055
Chennamgod,12.531689,75.132477
Karadka,12.539607,75.146149
Kamballur,12.28037,75.3268107
Puliyannur,12.274844,75.246169
Kunhipara,12.277148,75.250089
Karindalam,12.284003,75.248219
Kalichanadukkam,12.283411,75.255853
Kadumeni,12.295101,75.345991
Ottapadave,12.284347,75.290978
Koyithatta,12.2874714,75.2489608
Nallompuzha,12.302496,75.365302
koodoal,12.329162,75.253888
Mangode,12.324788,75.298008
Narkilakkadu,12.323247,75.309462
Birikulam,12.335999,75.258584
Periyanganam,12.315274,75.270236
Elerithattu,12.337323,75.313077
Kalikkadave,12.318211,75.284083
Varakkad,12.327306,75.313144
Kaliyam,12.329218,75.248586
Nelliyara,12.344839,75.253447
Banam,12.348798,75.23512
Pungamchal,12.36393,75.321717
Balal,12.3888899,75.2835011
Parappa,12.3699123,75.2443067
Kallanchira,12.378138,75.275849
Vallikkadavu,12.371047,75.351319
Adukkalakandam,12.368386,75.325289
Nattakal,12.374291,75.333115
Paramba parra,12.354006,75.357052
Prantherkave,12.432106,75.29624
Pulipara,12.401768,75.296749
Perinkaya,12.4140672,75.2935944
Palamkallu,12.411955,75.261314
Parakkadavu,12.441745,75.291967
Poodumkal,12.41368,75.23903
Naalam Mile,11.7560081,76.0070307
Pallikkal,11.7772588,75.976909
Kammom,11.770161,75.968141
Kallody,11.765701,75.961316
Mazhuvannur,11.7347967,75.987075
Kellur,11.7522667,76.008865
Peechamcode,11.7502953,76.0013675
Ancham Mile,11.7495087,76.0176012
Manadukkam,12.468734,75.290843
Pullikadavu,12.463708,75.307922
Pattuvam,12.026781,75.309091
Kulakkatuvayal,12.024452,75.328479
Vadasserry mukku,12.1747883,75.2440688
Kinermukku,12.218967,75.237232
Punnapra,9.43331,76.35002
Ramankari,9.43331,76.46656
Manganam,9.58334,76.54999
Thuravoor,9.7685613,76.3182441
Pullappalli,9.68325,76.6166
Elamattur,9.43331,76.71669
Lalam,9.71655,76.70002
Kudayathoor,9.8252899,76.789224
Pallipuram,10.16664,76.18332
Perumbalam,9.8461856,76.3590373
Arookutty,9.8647402,76.3239849
Ramamangalam,9.93336,76.50003
Lokamaleswaram,10.2167003,76.1998466
Karuppadanna,10.2680327,76.2058467
Methala,10.2166,76.21662
Mala,10.2403046,76.2628733
Kizhake Chalakudi,10.30003,76.35002
Malayattoor,10.186286,76.503943
Kallana,10.26655,76.59996
Vazhakulam,9.9437527,76.6403576
Neriyamangalam,10.04992,76.78328
Thattekad,10.13334,76.70002
Kuttampuzha,10.1511635,76.7338887
Makarachal,10.2024842,76.7110681
Marasandra,13.0994918,77.7148543
Thazhathangadi,12.1501402,75.4690776
Perumbadavu,12.1661645,75.3913341
Bylakuppe,12.4292508,75.9953435
Banashankari,15.8876779,75.7046777
Nelliyadukkam,12.299548,75.218617
Kadamkunnu,12.217153,75.3383566
Athangudi,10.1562921,78.7269872
Veldurthi,15.5532612,77.9292009
Dharoor,16.2335964,77.6954571
Kottigehara,13.121079,75.5250941
Balur,13.1482346,75.5108753
Nemathampatti,10.1836565,78.7707751
Pallathur,10.1434916,78.8002061
Uyikondan Siruvayal,10.1122732,78.7302916
Pillayarpatti,10.1225597,78.6692601
Kundrakudi,10.1144887,78.698003
Padappengad,12.1205637,75.4371382
Sirugudalpatti,10.1472754,78.6432477
Nerkuppai,10.2440074,78.5247731
Sevvur,10.2596,78.5981
Pattamangalam,10.0466513,78.608879
Pudhuvayal,10.1023776,78.8440168
Kilaseevalpatti,10.1854033,78.6645631
Alavaakkottai,10.0033,78.5169
Siddapura,12.2985232,75.8757618
South Kalamassery,10.044776,76.3151306
Athani,10.1563513,76.3544936
Bhuvanagiri,11.4414243,79.6488356
Chembilode,11.871388,75.45469
Pavannur Motta,11.99058,75.480917
Chappa,11.916195,75.432185
Thalavil,11.871374,75.452811
Kadoor,11.964319,75.454527
Valiyannur,11.8994566,75.4201637
Ulumbakkunnu,11.982682,75.496427
Koodali,11.9225288,75.4769756
Patthammile,11.985991,75.485278
Kanhirode,11.9174288,75.4638043
Kololam,11.940353,75.50456
Attadappa,11.864945,75.429537
Chola,11.978705,75.504691
Kararamba,11.966575,75.494577
Koyyode,11.863487,75.443838
Cheruvathala Motta,11.955136,75.458667
Kuttiattoor,11.95849,75.4742671
Melechovva,11.8715166,75.3958762
Chekkikkulam,11.953795,75.447072
Pashassi,11.980288,75.476111
Vaduvankulam,11.9563204,75.4999736
Karolam,12.123856,75.176272
Valiyaparamba,12.144314,75.144793
Punathil,12.103997,75.179745
Elambachi,12.100073,75.184962
Kavvayi,12.092158,75.182112
Pekkadam,12.149558,75.163512
Padanna kadappuram,12.165201,75.135723
Olavara,12.099382,75.188181
Padanna,12.180445,75.149216
Deli,12.478898,75.023218
Chemmanad,12.495493,75.002174
Somanathapura,12.2761528,76.8833039
Damarcherla,16.7275063,79.6386779
Dharasuram,10.9513662,79.3569156
Mammood,9.4808408,76.6058271
Kodungoor,9.5664064,76.7058641
Pambanar,9.5753722,77.0252706
Chayithadukkam,12.499175,75.218069
Paithalmala,12.175139,75.539029
Kallukayam,12.3042797,75.4248868
Manjapullu,12.181765,75.548105
Vellattukolly,12.242412,75.518451
Kottathalachi,12.271929,75.428845
Rajagiri,12.291218,75.451141
Edavaramba,12.28671,75.426563
Ranipuram,12.4164072,75.3639767
Bappungayam,12.45966,75.349587
Thayyeni,12.3285339,75.3998029
Perumthady,12.434173,75.338713
Adottukayam,12.4205345,75.2923181
Nellimala,12.373282,75.372041
Naicker coloney,12.437133,75.309189
Balamthodu,12.45904,75.323016
Pullikkal,12.451896,75.33911
Koppalam,12.550998,75.239324
Balliyodi,12.50897,75.29883
Baddadka,12.507245,75.396678
Kanyana,12.5527006,75.278536
Chamundikkunnu,12.481518,75.313284
Kolcharu,12.519538,75.330971
Pallangodu,12.567554,75.244688
Paimbechalu,12.5288133,75.3290044
Kallappally,12.490332,75.396206
Mandekolu,12.5520043,75.2996154
Baithandka,12.556203,75.26853
Peraje,12.5698941,75.2823344
Pallathur,12.583828,75.246823
Bellippady,12.585684,75.30695
Delampady,12.599137,75.2845401
Muroor,12.5707278,75.2987103
Panjikkal,12.5738257,75.3164242
Kotyadi,12.575383,75.244097
Alantadka,12.586189,75.246474
Arantodu,12.518399,75.469536
Thirumeni,12.2509108,75.4196737
Holalu,12.5528987,76.8502793
Thirupalaivanam,13.4026291,80.2503819
