village,latitude,longitude
Rajatadripura,13.3287102,76.6855966
Ramenahalli,13.2923016,76.5388861
Rattenahalli,13.3743574,76.4003345
Shettihalli,13.2724467,76.5696181
Sidlehalli,13.2965009,76.5633674
Suguru,13.1743858,76.5072885
Timlapura,13.3147632,76.6166161
Vasudevarahalli,13.2993478,76.4423205
Virupakshipura,13.3139948,76.4709137
Yagachikatte,13.3134818,76.7067745
Hindiskere,13.260328,76.5128665
Kannughatta,13.216564,76.5329729
Kattehalli,13.2646786,76.5544424
Kodihalli,13.1782544,76.5496855
Kondlighatta,13.2585802,76.5550664
Lakkihalli,13.2011326,76.4031631
Machaghatta,13.159302,76.4931556
Madlehalli,13.2669777,76.5831171
Mallipatna,13.2731766,76.5554373
Mugtihalli,13.1986888,76.5615727
Nagaraghatta,13.2021546,76.534602
Shakunagiri Gollarahatti,13.191666,76.5545449
Ajjenahalli,13.1307403,76.8442742
Ajjenahalli,13.2230286,76.6311363
Anadagu,13.0818284,76.7314052
Anekere,13.1920588,76.6217558
Beechanahalli,13.2175391,76.7334303
Biganenahalli,13.0774268,76.6231455
Bommenahalli,13.2687096,76.6410508
Byadarahalli,13.0621143,76.7179409
Chakuvalli Palya,13.2929927,76.7259848
Doddabiranakere,13.053039,76.7686394
Dunda,13.2600821,76.6913212
Girenahalli,13.2892207,76.7574149
Govindaghatta,13.1403003,76.5998569
Guddenahalli,13.0712938,76.8245864
Guralamatha,13.0340477,76.6574247
Habukanahalli,13.0894428,76.5740153
Hanchihalli,13.0202791,76.8104541
Haralekere,13.076753,76.8981551
Hindumaranahalli,13.0384347,76.6108371
Hosahalli,13.2641121,76.6307558
Kadasuru,13.0757375,76.6999018
Kadehalli,13.0834869,76.6503064
Kallahalli,13.2184431,76.5946951
Kallunagatihalli,13.0674481,76.7326042
Kolaghatta,13.2107312,76.6178439
Kolala,13.1307572,76.6286138
Kunikenahalli,13.2338294,76.6821969
Kyamasandra,13.1045878,76.6134977
Machenahalli,13.2195332,76.7043571
Manechanduru,13.1039037,76.8197991
Mavinakere,13.0633195,76.7034869
Melina Valagerehalli,13.0730802,76.6808771
Mudigere,13.0804076,76.707204
Mutsandra,13.027992,76.8233868
Naduvanahalli,13.1014812,76.6501346
Nagalapura,13.0877043,76.6919984
Nagegaudana Palya,13.1168948,76.8518108
Narigehalli,13.0458843,76.8558742
Pura,13.17469,76.7276115
Ramadihalli,13.2292015,76.7030248
Sasalu,13.2396358,76.7143494
Shettigondanahalli,13.0905516,76.8591332
Sigehalli,13.0919846,76.8805983
Somalapura,13.2426243,76.6225209
Sunkalapura,13.1583384,76.7144211
Talakere,13.1562922,76.746627
Taramanakote,13.0100008,76.821382
Tovinakere,13.2180739,76.7587188
Tuyalahalli,13.0593706,76.8396635
Varahasandra,13.0552086,76.8019677
Vithalapura,13.0395773,76.8161028
Yaradahalli,13.0671825,76.8707962
,13.1960339,76.7606619
Shettihalli,13.1997383,76.7705884
,13.2108913,76.7606619
,13.2426355,76.8066924
Mastigondanahalli,13.2666913,76.7714253
Yaladabaagi,13.2687589,76.7499261
Arakere,12.9879052,77.0144229
Bagenahalli,13.0596315,77.0386896
Beguru,13.0056914,77.0461111
Chennapura,12.9919907,77.046647
Chikkamalalavadi,13.1127861,77.0259513
Chotnahalli,13.0732043,76.9083066
Gavimatha,12.9943794,77.0226165
Heddigere,13.0673214,76.9325663
Heruru,13.0017175,77.0130313
Jiddigere,13.0699843,76.9219119
Kottipura,13.0056472,77.0216683
Lalapura,12.9957446,77.0052762
Mallaghatta,13.0259996,77.0431051
Nilattahalli,13.049686,77.0622715
Shettibidu,13.083194,76.9504702
Shettigehalli,13.0001673,77.0341823
Shingonahalli,13.115051,76.9764321
Tereda Kuppe,13.097702,77.0445423
Vaddarakuppe,13.0919284,77.0251729
Vagaragere,13.081611,76.9118743
Teppasandra,12.9882466,76.9972459
,13.001628,76.9898041
,13.0039038,76.981415
Borasandra,12.9633634,77.0138398
Budanahalli,12.8841864,77.0038866
Doddamavatturu,12.8999877,77.0428111
Hanchipura,12.8311294,76.9427101
Kadamattikere,12.9861866,77.0321004
Kadasinganahalli,12.9393199,77.0986927
Katrighatta,12.9880372,77.1388941
Kodihalli,12.849678,76.9529133
Pallerayanahalli,12.8152353,76.9724602
Pavasandra,12.8789756,77.0108454
Rajagere,12.9678288,77.078161
Sanabaghatta,12.8563281,76.9737229
Santemavatturu,12.9358039,77.030561
Sondalagere,12.9774512,77.0919976
Tippanayakanahalli,12.9209599,77.0773114
Vanigere,13.0838229,77.0044589
,12.8193423,76.9694329
,12.823981,76.9170178
Hulivana,13.0177091,76.9046778
Bandihalli,12.770877,77.0222131
Benachakallu,12.8330849,77.0889367
Bhairanayakanahalli,12.7938271,77.0026986
Byadarahalli,12.8670976,77.1248794
Chaudanakuppe,12.8584259,77.0904405
Chikkonahalli,12.8663823,77.1040075
Handalagere,12.8406131,77.1303677
Hangarahalli,12.853119,77.0825762
Honnegaudanadoddi,12.8388075,77.1348472
Hosahalli,12.8663169,77.0387221
Hosuru,12.9016046,77.004824
Hunaganahalli,12.761259,77.0521335
Kachihalli,12.7953407,77.1368392
Kenchanahalli,12.8439132,77.1118481
Madugonahalli,12.8762451,77.0255202
Moduru,12.908572,77.0022421
Nagattihalli,12.8788348,77.0613415
Tavarekere,12.8292522,77.1410902
Anuvanahalli,13.8007637,76.0282569
Bandre,13.8036663,76.0705284
Banuru,13.82021,76.0513047
Beguru,13.7388614,76.0884451
Bettatavarekere,13.7139981,75.8873258
Bhutanahalli,13.7833441,76.1241072
Billahalli,13.8257647,75.9582517
Bommenahalli,13.7281825,75.8896639
Gaurapura,13.726722,76.0175439
Haralehalli,13.8756018,76.0321191
Hariyanahalli,13.8121891,76.012776
Hosahalli,13.7565389,75.9130506
Hosuru,13.7039688,75.8593109
Jaldihalli,13.7891959,75.971416
Karehalli,13.8643527,76.0405896
Kenchapura,13.8100966,75.94939
Nagabhoganahalli,13.839322,75.959043
Nagavangala,13.66188,75.9717796
Nagenahalli,13.8617389,76.0256876
Siragalipura,13.7991731,75.9482016
Tadaga,13.8014242,76.0426146
Virapura,13.812203,76.057034
Bairapura,13.6716332,75.8226422
Ballavara,13.5688808,75.7936218
Doddakunduru,13.6681646,75.6858815
Doranalu,13.6773606,75.8355008
Ganguru,13.551002,75.7995241
Ganjigere,13.7242853,75.7059854
Geramaradi,13.6914961,75.8483231
Gonagilakatte,13.5714853,75.8100863
Gopala,13.7623175,75.7224291
Gurupura,13.6686411,75.7161587
Haliyuru,13.7071039,75.8391811
Haruvanahalli,13.6746487,75.7013594
Hirekaturu,13.7305366,75.7681234
Hosahalli,13.6592959,75.8369593
Hurulihalli,13.7419666,75.7623588
Jodikodihalli,13.7367674,75.7608527
Kenchapura,13.636942,75.8244583
Kerehosahalli,13.7168324,75.8378113
Kunduru Kaval,13.6686442,75.6736487
Lakkenahalli,13.749973,75.7924122
Lakshmisagara,13.7404173,75.8232516
Malikoppa,13.7072537,75.664975
Mallenahalli,13.6123231,75.8137723
Mallenahalli,13.7417011,75.8124757
Maridibba,13.7006648,75.6665821
Miralenahalli,13.7407752,75.8404748
Ramanahalli,13.766154,75.8074969
Shantipura,13.6943016,75.7144236
Sidlipura,13.7606648,75.6911923
Sompura,13.7251891,75.6776612
Tyagadabagi,13.6334821,75.7927299
Yalugere,13.7052357,75.766539
Yaradankalu,13.5814275,75.8512229
Yarehalli,13.7491856,75.821853
Achenahalli,13.6792437,77.1714568
Avaragallu,13.7404881,77.1976383
Banavenahalli,13.7026398,77.2118879
Basavanahalli,13.7578743,77.2076666
Gubalagutte,13.6095121,77.0835387
Jadegondanahalli,13.6978288,77.2002338
Kambadahalli,13.6843692,77.1671918
Karenahalli,13.7710215,77.1906059
Kunigal Timmanahalli,13.6006494,77.0794643
Ranganayakanaroppa,13.6736525,77.1695584
Tirumala Devarahalli,13.7130284,77.1630818
Bettanahalli,13.633691,76.9842343
Chikkatimmanahalli,13.6407998,76.9827599
Chinnappanahalli,13.6402837,76.9729685
Halenahalli,13.6637636,76.9392443
Mayasandra,13.6498342,76.9760379
Medihalli,13.7437593,75.9041481
Muganahalli,13.7004236,76.9879063
Mundre,13.6247309,75.9064549
Pillebiranahalli,13.5226265,75.7956059
Shankaraphatta,13.6015536,75.8131866
Shiradadu,13.6358131,76.9913747
Tanigebailu,13.5885687,75.7494753
Aladahalli,13.5859158,75.8870883
Balliganuru,13.5918939,75.906434
Doddabukkasagara,13.4835065,75.933652
Dogihalli,13.6213665,75.9756941
Gaudanakattehalli,13.6172096,76.0731797
Gulladamane,13.6409398,75.8122567
Hadagalu,13.7076629,76.1225464
Harisamudra,13.6122064,76.1699911
Huvinahalli,13.6054046,75.9038758
Inglaranahalli,13.6299601,75.9738207
Joditimmapura,13.6267963,75.9528936
Kodihalli,13.6058298,75.9399309
Kurubarahalli,13.7042593,76.1775772
Rangapura,13.7303455,75.9566677
Rangenahalli,13.506057,75.9077341
Siddapura,13.6439282,75.7877041
Tippagondanahalli,13.7430628,75.9717784
Virapura,13.6730462,75.9791326
Yarehalli,13.6448889,75.9800404
Vaddina Dadapura,14.8681328,75.9359661
Aramballi,13.6919153,75.498589
Bairapura,13.7499749,75.5804012
Bannuru,13.3310035,75.4916676
Chikkaagrahara,13.4648,75.4683089
Davana,13.4978158,75.4512081
Halasuru,13.3449167,75.4598661
Harava,13.4866408,75.4355758
Kadlemakki,13.3638473,75.4562443
Kanive,13.701685,75.3963041
Kattinamane,13.4760315,75.4368814
Keremane,13.5112673,75.4390969
Konakere,13.6937966,75.4133453
Madaburu,13.6967109,75.4717233
Muduguni,13.3943179,75.4761622
Kallikoppa,13.6135977,75.4695923
Sike,13.3730937,75.4603255
Toruvani,13.4463699,75.4729491
Varkate,13.5695945,75.5098902
Attigiri,13.4971805,75.8041589
Karkipete,13.3495699,75.7747907
Biranahalli,13.3608702,75.9315348
Devarahalli,13.3532618,75.8609225
Galipuje,13.4537762,75.8019106
Hadihalli,13.2423283,75.7956492
Halelakya,13.3425719,75.8568039
Hejjigenahalli,13.2625087,75.811592
Indavara,13.325658,75.7462973
Jagara,13.4436522,75.6731446
Kesavinamane,13.4924197,75.7377942
Kolagave,13.4480096,75.6927427
Kottigenahalli,13.2667872,76.0303512
Malaluru,13.254779,75.7798497
Mattavara,13.2900411,75.7406115
Nelluru,13.3046864,75.7526753
Sirabadige,13.3679996,75.9383617
Kadavanti,13.3668437,75.5682029
Sajjupalli,13.9051195,77.9731189
,13.8486077,77.9179536
,13.8800691,77.9229359
Bovipalli,13.9529773,77.9718216
Allampura,13.3544318,75.7582116
Bidara,13.4225083,75.544327
Bogase,13.3973986,75.5910051
Hukkunda,13.3256701,75.7297725
Hyarambi,13.3448381,75.5482072
Jenugadde,13.340503,75.5445952
Nettekerehalli,13.3126342,75.8277801
Shiragula,13.4433637,75.5143143
Addagadde,13.4615713,75.2856583
Balagadi,13.5284899,75.3760773
Gowdahalli,13.0422415,75.5981999
Gunavante,13.5713279,75.3608352
Kavadi,13.4527956,75.2709888
Somlapura,13.5140586,75.3614459
Achaganapalli,13.6379625,77.9650954
Bellalampalli,13.7609562,78.0844187
Dugginayakanapalli,13.6632402,77.9716582
Gundlapalli,13.8471254,78.0604969
Hosahudya,13.6370951,77.9512533
Machanapalli,13.6847635,78.0485477
Mandyampalli,13.7002384,78.0280817
Ramanupadi,13.8021026,78.0538817
Ramasvamipalli,13.8695369,78.0640644
Ramojupalli,13.6839759,78.004589
Ugranampalli,13.8546131,78.0342832
Bairappanapalli,13.7302496,78.0983079
Buragamadagu,13.7239999,77.8785446
Chinnepalli,13.8103863,77.8249811
Devireddipalli,13.7333949,77.7695018
Etigaddapalli,13.7776889,77.7692415
Ghantamvarapalli,13.7845578,77.7762941
Hosahudya,13.8021155,77.7727485
Jalipigarapalli,13.7408283,78.0283721
Jangalapalli,13.7874335,77.9971899
Jilakarapalli,13.7680342,77.8028471
Kanagamakalapalli,13.7016269,77.8393247
Kannampalli,13.6529327,77.9133152
Nallacheruvu,13.7629254,77.9547796
Narepalli,13.7887773,77.7706458
Paragodu,13.7405651,77.7862926
Patabagepalli,13.7954315,77.8132258
Pedduru,13.7233477,78.0469414
Pulavarapalli,13.7516106,77.7678726
Shankhamvarapalli,13.7490528,77.8612882
Vadigere,13.6814686,77.9409789
Balgallu,13.1857954,75.3207001
Talagodu,13.1678221,75.7309175
Kuppagodu,13.1177377,75.7665299
Sankenahalli Koppalu,13.1555072,75.9412305
Mallapura,13.1574692,75.9998915
Chattanahalli,13.1278329,75.7424617
Yalahanka,13.1647361,75.9598944
Gonibidu,13.0845579,75.7001386
Guthi,13.0807352,75.5550847
Halekote,13.1094074,75.6183178
Billuru,13.0709314,75.5932772
Kirugulige,13.8626109,75.0264052
Basavanapura,11.9767677,76.9197264
Battalahalli,13.6197993,77.782001
Bhogenahalli,13.7106802,77.8073772
Chikkanancherlu,13.6583125,77.8262512
Dinnahalli,13.6796989,77.8215976
Doddanancherlu,13.6735392,77.8185919
Ganganahalli,13.6424471,77.8161714
Idrahalli,13.6362726,77.6824447
Jambigemaradahalli,13.6471459,77.8106543
Kariganatammanahalli,13.6343093,77.6898257
Lagumenahalli,13.6506094,77.680163
Lakshmisagara,13.6383383,77.7920519
Medimakalahalli,13.6412715,77.7680966
Someshvara,13.6228135,77.8314585
Tirumani,13.6929654,77.8149451
Yalakalarallahalli,13.6305535,77.718504
Yarralakkenahalli,13.6857697,77.7928409
Adinarayanahalli,13.7361734,77.7578253
Benneparti,13.7365685,77.7448621
Bhaktarahalli,13.5892069,77.4231174
Bullasandra,13.7589031,77.6829837
Chautakuntahalli,13.7432321,77.6718558
Ellodu,13.7391361,77.6864706
Gandhinagara,13.6729694,77.4745941
Gurapanahalli,13.5782311,77.4168453
Hampasandra,13.7426873,77.7519736
Jalahalli,13.6510577,77.4305219
Kachamachenahalli,13.5753273,77.4657641
Kudurebyalya,13.6385816,77.4269346
Muddareddihalli,13.6309092,77.7954297
Ramaganahalli,13.6723585,77.7769456
Uppakuntahalli,13.6650665,77.7852726
Yarahalli,13.7489595,77.7247838
Kadehalli,13.7648791,77.7485652
Chigatagere,13.5745368,77.533252
Gundapura,13.6015408,77.493123
Puttapurlahalli,13.6235793,77.523575
Saganahalli,13.6070558,77.5564701
Udamalodu,13.6134456,77.4972475
Channapattana,12.9921256,76.1040674
K Hosakoppalu,12.9826592,76.1128729
M Hosakoppalu,12.976177,76.1153778
Basavanahalli,13.4686328,77.4968707
Basavapura,13.4817266,77.5193987
Belaturu,13.4961688,77.5395712
Chikkamallenahalli,13.7127478,77.6652749
Chilenahalli,13.4705717,77.564976
Chimakalahalli,13.6887124,77.6633801
Doddamallekere,13.4754224,77.4886847
Halehalli,13.4649845,77.5698928
Kadiradevarahalli,13.5037447,77.5453641
Kallinayakanahalli,13.4688495,77.5140117
Kamaganahalli,13.5146151,77.4691211
Kamalapura,13.5148033,77.5182004
Kambalahalli,13.4740419,77.499113
Kantarlahalli,13.7621312,77.6626373
Kodihalli,13.7187594,77.6666534
Kondapura,13.5211441,77.4727722
Krushnarajapura,13.6955546,77.6643067
Kudumalakunte,13.7060654,77.4925017
Narlahalli,13.7119612,77.6599493
Potenahalli,13.5267958,77.5229983
Thondebavi Station,13.5029417,77.515738
Sabbanahalli,13.7032558,77.6441184
Shinganahalli,13.5484396,77.4756144
Tippaganahalli,13.4452598,77.5121401
Tokalahalli,13.6909989,77.6360827
Virlagollahalli,13.5870302,77.5160103
Nachakunte,13.4949644,77.4117387
Dasarakoppalu,13.0337105,76.1029431
Gavenahalli,13.0000372,76.1252394
Haralali,13.0410586,76.1061843
Tamlapura,13.0199382,76.0899924
Ajjavara,13.4123084,77.7715979
Angarekhanahalli,13.4464566,77.8213864
Aruru,13.5775274,77.7806246
Badaniganahalli,13.4698248,77.8356907
Bidaganahalli,13.3571732,77.7240631
Chikka Pyayalagurki,13.5451409,77.7951081
Doddamarali Amanikere,13.3623891,77.7449778
Doddamarali,13.36706,77.7366185
Ganganamidde,13.4352986,77.7184817
Hiriyannanahalli,13.474134,77.8198538
Kandakanahalli,13.4452066,77.8315078
Kattariguppe,13.4699551,77.7958812
Keshavara,13.3868938,77.8232104
Ramachandra Hosuru,13.4329574,77.8300485
Ramapattana,13.6278194,77.6913894
Reddihalli,13.5505521,77.8164064
Renumakalahalli,13.6581548,77.7312482
Agalagurki,13.4139653,77.7390633
Ankanagondi,13.4507402,77.7108014
Bannikuppe,13.4155253,77.75149
Bommanahalli,13.4769495,77.6183205
Chidachikkanahalli,13.4000701,77.7513713
Dinnehosahalli,13.454183,77.7141506
Harobande,13.4665065,77.7386635
Kadadibburu,13.4705803,77.7893325
Nallakadirenahalli,13.4321581,77.6323215
Nallimaradahalli,13.4820022,77.8020794
Ragimakalahalli,13.4804731,77.6241679
Rayappanahalli,13.4941786,77.7917709
,13.4523991,77.7012947
Alagurki,13.5373187,77.9401191
Ankatatti,13.3098304,77.8158276
Bairaganahalli,13.6216646,77.9633266
Gangahalli,13.4941935,77.9692598
Gorlagummanahalli,13.5248192,77.9204288
Haleganjigunte,13.4985876,77.9927082
Hemarlahalli,13.2785409,77.911272
Kalinayakanahalli,13.2652529,77.9055472
Kalyapura,13.2387482,77.871439
Kamanahalli,13.6470319,77.8937663
Kyasagere,13.5300733,77.9846355
Laginayakanahalli,13.4991691,77.9331848
Lakkenahalli,13.5065242,78.0055358
Maddenahalli,13.5343535,77.9616276
Mittanahalli,13.2933064,77.8205647
Pulakuntahalli,13.5292055,77.9640847
Sonaganahalli,13.6598954,77.8724879
Vemagal,13.5292753,77.9946089
Ankalamadugu,13.6499404,78.1162635
Balareddihalli,13.6381785,78.1031846
Billandlahalli,13.6412859,78.134028
Bodampalli,13.5943287,78.1592491
Bommepalli,13.6220044,78.1150781
Chennarayanahalli,13.6022909,78.1682234
Chilakalanerpu,13.6568742,78.0753998
Chimalagutta,13.5995844,78.1261524
Chintapalli,13.578995,78.1779537
Deshamvarahalli,13.6203417,78.0184308
Devapalli,13.6245275,78.0542877
Gudivabanahalli,13.5597907,78.1366205
Gundlahalli,13.6212548,78.0984759
Guntipalli,13.5447559,78.1344333
Hanumayyagarahalli,13.6155835,78.1374308
Hunasenahalli,13.3815184,77.8892252
Kadadalamari,13.6328622,78.1252629
Kambalahalli,13.6013265,78.1835092
Kanchepalli,13.6182566,78.0842686
Kapalli,13.5252117,78.1715682
Kodigal,13.599704,78.1189933
Lakkepalli,13.5277955,78.181805
Mavukere,13.5894565,78.1231268
Somakalahalli,13.5931538,78.1299393
Sunnapagutta,13.6398375,78.1411135
Tuluvanuru,13.6243606,78.0431691
Yanamalapadi,13.6095853,78.1882115
Yarrayyagarahalli,13.5184778,78.1618474
Alapalli,13.4823854,78.1016854
Bandenahalli,13.5709124,78.005267
Bodanamari,13.5029303,78.069095
Chandrahalli,13.4236302,77.9980796
Channakeshavapura,13.3282001,78.0404212
Chikkakarakamakalahalli,13.4333005,78.1474271
Digavapalli,13.4673308,78.1762878
Doddabommanahalli,13.3098338,78.1197491
Doddihalli,13.5160609,78.0383676
Gaunicharuvupalli,13.4622326,78.1970687
Gopalli,13.4278684,78.1783301
Gundlahalli,13.4694377,78.12339
Jagatanahalli,13.4815334,78.0596447
Ketanayakanahalli,13.467618,77.9842823
Kondliganahalli,13.5522118,78.1802593
Korlaparti,13.5588816,77.9726949
Kottahudya,13.4814266,78.1522658
Muddalahalli,13.4476245,78.1774107
Mudlagollahalli,13.5536757,78.1710856
Nandanahosahalli,13.5473068,78.0170619
Nayindrahalli,13.3270422,78.0280468
Papatimmanahalli,13.5649403,77.9997997
Peddu,13.4826053,78.1799525
Raguttahalli,13.4758433,78.0527685
Shettihalli,13.4838198,78.0213372
Sikallu,13.3155606,78.1014638
Sujಞnahalli,13.5036395,78.0543527
Suladenahalli,13.3399126,78.0385615
Tammepalli,13.4738944,78.0332561
Tippanahalli,13.4810736,78.0562819
Yaramareddihalli,13.5342983,78.0031762
Kelagur,13.1648237,75.4571479
Sunkasale,13.1584097,75.4464008
Tavaradavarakoppalu,13.0616689,76.1007583
Shivapura,13.4277868,74.954544
Mudushedde,12.9277738,74.8869336
Addagallu,13.5221729,78.2805306
Ammagaripete,13.4982522,78.354523
Bhimaguntapalli,13.518776,78.2659895
Bhogaonripalli,13.5415564,78.3144438
Chintamanipalli,13.5749982,78.3570647
Dombarapalli,13.5448004,78.3549076
Gaudatatanagadda,13.4684276,78.3145673
Gollapalli,13.4498186,78.3383392
Goravimakalapalli,13.4440091,78.288542
Jedimakalapalli,13.435265,78.3371491
Jinkalavaripalli,13.5024323,78.3464953
Kadirampalli,13.5607084,78.312413
Kottahudya,13.5617804,78.2298299
Kottapalli,13.5804646,78.2251389
Lakshmipura,13.4474189,78.2982452
Buttuvaripalli,13.4657358,78.2951807
Manjevaripalli,13.5381835,78.3427231
Mulagollapalli,13.4842896,78.3636814
Nambuvaripalli,13.4550742,78.29392
Pachcharamakalapalli,13.4640475,78.312076
Patakote,13.4408167,78.2954025
Raghunathapura,13.5712575,78.3376988
Sunnakallu,13.5014652,78.350786
Timmanapalli,13.5023862,78.2611762
Yadaganapalli,13.540885,78.2608933
Upparapalli,13.5460047,78.3115936
Vangasavarapalli,13.5749805,78.3097678
Adavi Chambakuru,13.3914196,78.3501794
Agrahara,13.3119083,78.1304992
Attikunte,13.3234801,78.3217994
Avaganapalli,13.4885612,78.2157508
Avalakuppa,13.3484693,78.2357841
Bairappalli,13.3584186,78.2175634
Banalapalli,13.4281001,78.3714501
Bangavadi,13.2624229,78.15612
Bisanahalli,13.2764234,78.1363393
Chakapalli,13.4633138,78.273064
Chikkatimmanahalli,13.4012618,78.2397009
Chilepalli,13.4957451,78.2111044
Chokkareddipalli,13.408283,78.2582626
Diguvamarampalli,13.4992644,78.2379593
Gijaganahalli,13.3482042,78.2972728
Hosakota,13.320035,78.1304576
Huhalli,13.2648046,78.1831193
Jokunte,13.3323418,78.3077582
Jonnapalli,13.4053036,78.3151523
Kadudevanda Halli,13.2906172,78.1428166
Kallukunte,13.3436536,78.3055822
Kamatampalli,13.4369863,78.362578
Kambalapalli,13.3899489,78.2132079
Kathara Muddalahalli,13.3418624,78.1664546
Koneti Timmanahalli,13.2773291,78.1575327
Kornahalli,13.3748793,78.3215676
Kotapalli,13.4127678,78.2460578
Kulagurki,13.3809418,78.3561396
Lakshmisagara,13.4552755,78.2728535
Lingapura,13.4100821,78.32106
Maniganahalli,13.3839374,78.2034516
Mastenahalli,13.2772207,78.1293354
Mattakannasandra,13.3494061,78.3876552
Motakapalli,13.3890037,78.3431138
Muddepalli,13.435668,78.3551057
Muttakapalli,13.3265792,78.3330102
Narayanapura,13.3518551,78.341797
Pataballapalli,13.3885399,78.3195251
Patamuttaka Palli,13.3341027,78.3351312
Peddapalli,13.3206214,78.3140936
Pegalapalli,13.3797491,78.3355705
Pillakunte,13.4063804,78.193547
Pulagurakote,13.431624,78.3596525
Purnapalli,13.3941939,78.3317394
Rajagundlapalli,13.339909,78.399278
Reddampalli,13.4338293,78.2618347
Satandlahalli,13.3302426,78.1676352
Shettihalli,13.329438,78.1431166
Tadigol,13.4277749,78.2137622
Tantarlapalli,13.4020943,78.3277291
Ternahalli,13.2964377,78.1123601
Tinnali,13.3463044,78.2836963
Tummalapalli,13.5057705,78.214873
Unikili,13.3299893,78.2033177
Valageranahalli,13.2588602,78.1656559
Yalavakunte,13.3185123,78.1221913
Yammanuru,13.3178593,78.3428886
